strategy,rep,phase,rel_time,node,task_size,latency_ms
ML-Softmax,3,pre,4.30916953086853,node-c,44245.38050647578,210.0234031677246
ML-Softmax,3,pre,4.378952264785767,node-a,157402.7825241207,214.47396278381348
ML-Softmax,3,pre,4.419816017150879,node-a,59152.43728897325,150.11358261108398
ML-Softmax,3,pre,4.421878099441528,node-a,56380.921910718425,283.2210063934326
ML-Softmax,3,pre,4.489326477050781,node-a,174451.15964538767,336.2116813659668
ML-Softmax,3,pre,4.5313568115234375,node-a,76239.59404127699,206.925630569458
ML-Softmax,3,pre,4.636656761169434,node-c,121920.21099841126,95.78204154968262
ML-Softmax,3,pre,4.776821851730347,node-a,169161.25558666213,304.2304515838623
ML-Softmax,3,pre,4.799045562744141,node-a,138746.521635349,322.8778839111328
ML-Softmax,3,pre,4.802728652954102,node-a,59133.718507809564,189.72158432006836
ML-Softmax,3,pre,4.865600824356079,node-c,75905.50441691672,69.02408599853516
ML-Softmax,3,pre,5.041734933853149,node-c,74792.39975742329,78.18365097045898
ML-Softmax,3,pre,5.098867177963257,node-c,123144.92966169126,219.024658203125
ML-Softmax,3,pre,5.244982481002808,node-a,119784.32502882545,162.45579719543457
ML-Softmax,3,pre,5.296797752380371,node-a,176664.1059623327,247.98011779785156
ML-Softmax,3,pre,5.38826060295105,node-b,131043.61398362278,214.01596069335938
ML-Softmax,3,pre,5.410144567489624,node-a,164264.2604133449,218.73116493225098
ML-Softmax,3,pre,5.418015241622925,node-b,92374.09912328844,235.72254180908203
ML-Softmax,3,pre,5.426509141921997,node-c,86783.75214133186,179.13103103637695
ML-Softmax,3,pre,5.434791088104248,node-c,47145.90042161897,68.88270378112793
ML-Softmax,3,pre,5.439277648925781,node-b,73290.43164677924,285.6624126434326
ML-Softmax,3,pre,5.557624340057373,node-c,43754.188400073836,172.71685600280762
ML-Softmax,3,pre,5.58824610710144,node-c,67422.86626653901,243.99042129516602
ML-Softmax,3,pre,5.614360809326172,node-c,217359.62034934032,815.8736228942871
ML-Softmax,3,pre,5.679946184158325,node-a,115764.26442188691,103.3930778503418
ML-Softmax,3,pre,5.691199064254761,node-c,105951.799358836,533.3926677703857
ML-Softmax,3,pre,5.823704957962036,node-b,97658.11882717843,83.79721641540527
ML-Softmax,3,pre,5.913553714752197,node-b,80298.53776983809,75.70290565490723
ML-Softmax,3,pre,5.93615460395813,node-a,99121.8684254998,183.28523635864258
ML-Softmax,3,pre,5.948668956756592,node-a,172553.17875658226,401.68094635009766
ML-Softmax,3,pre,5.987257719039917,node-b,61006.99366931766,68.46427917480469
ML-Softmax,3,pre,6.008212089538574,node-a,74789.51682989973,169.66724395751953
ML-Softmax,3,pre,6.01427960395813,node-a,65146.600343073755,296.6301441192627
ML-Softmax,3,pre,6.047699928283691,node-a,87062.49893126055,303.6513328552246
ML-Softmax,3,pre,6.2030439376831055,node-b,385391.3039188171,396.53754234313965
ML-Softmax,3,pre,6.272322177886963,node-a,266758.93786793726,410.24231910705566
ML-Softmax,3,pre,6.4862892627716064,node-a,281240.84020317736,320.85728645324707
ML-Softmax,3,pre,6.626195430755615,node-c,53987.07807342748,65.30308723449707
ML-Softmax,3,pre,6.703584432601929,node-c,51487.21886555075,92.67663955688477
ML-Softmax,3,pre,6.831719636917114,node-b,167436.0502787623,169.40760612487793
ML-Softmax,3,pre,6.880613803863525,node-c,65747.55765819094,61.7063045501709
ML-Softmax,3,pre,6.954712867736816,node-c,122395.50695039616,376.9369125366211
ML-Softmax,3,pre,6.980935096740723,node-a,52349.29081330753,51.77164077758789
ML-Softmax,3,pre,6.995132923126221,node-c,186013.82354241525,594.5327281951904
ML-Softmax,3,pre,7.144684076309204,node-a,98736.65604954213,221.77791595458984
ML-Softmax,3,pre,7.153692960739136,node-a,86224.55156751478,138.78726959228516
ML-Softmax,3,pre,7.166833162307739,node-a,438632.347841776,917.1967506408691
ML-Softmax,3,pre,7.188031196594238,node-a,115356.70773112988,504.7919750213623
ML-Softmax,3,pre,7.254000663757324,node-b,61438.21322883472,66.62726402282715
ML-Softmax,3,pre,7.283971309661865,node-a,66008.15867936292,367.9697513580322
ML-Softmax,3,pre,7.33064866065979,node-a,194159.56094535333,747.915506362915
ML-Softmax,3,pre,7.479528903961182,node-a,64611.91195551995,604.5010089874268
ML-Softmax,3,pre,7.584657192230225,node-a,226966.03946855274,809.1597557067871
ML-Softmax,3,pre,7.667030572891235,node-a,56200.65647714769,560.7438087463379
ML-Softmax,3,pre,7.678415060043335,node-a,112630.40129185726,669.9025630950928
ML-Softmax,3,pre,7.760925054550171,node-a,55726.61332124832,650.7937908172607
ML-Softmax,3,pre,7.792842864990234,node-c,169734.31052167225,1122.6913928985596
ML-Softmax,3,pre,7.801431894302368,node-c,182368.40177013061,1424.018383026123
ML-Softmax,3,pre,7.827442407608032,node-c,126139.6866214254,1196.1591243743896
ML-Softmax,3,pre,7.831848382949829,node-c,86300.52836010965,696.4812278747559
ML-Softmax,3,pre,7.895790338516235,node-c,71260.98912818337,1127.8111934661865
ML-Softmax,3,pre,7.963479518890381,node-c,88516.2273518107,1141.1962509155273
ML-Softmax,3,pre,7.983481407165527,node-c,51012.47849947106,1046.454906463623
ML-Softmax,3,pre,7.985502481460571,node-b,65293.30231885784,66.93124771118164
ML-Softmax,3,pre,8.173893690109253,node-c,186175.06594419913,1721.2855815887451
ML-Softmax,3,pre,8.230817556381226,node-b,75741.90264230354,82.12471008300781
ML-Softmax,3,pre,8.332769870758057,node-c,97717.48834326558,1391.723394393921
ML-Softmax,3,pre,8.356256484985352,node-a,200241.32929567908,215.91615676879883
ML-Softmax,3,pre,8.472974300384521,node-c,118174.76042970728,2837.738037109375
ML-Softmax,3,pre,8.586967945098877,node-c,101584.60116521618,2627.866744995117
ML-Softmax,3,pre,8.591184139251709,node-c,172004.99394668994,3218.261480331421
ML-Softmax,3,pre,8.967456817626953,node-b,127940.18749244996,134.21344757080078
ML-Softmax,3,pre,9.013604879379272,node-c,123018.50675066705,2483.4892749786377
ML-Softmax,3,pre,9.11164140701294,node-c,112024.07231500103,2377.6512145996094
ML-Softmax,3,pre,9.12533688545227,node-c,210430.05889386,3064.4593238830566
ML-Softmax,3,pre,9.195222616195679,node-c,237906.668067662,3294.3098545074463
ML-Softmax,3,pre,9.215080499649048,node-c,30851.22082499487,2282.0136547088623
ML-Softmax,3,pre,9.325809240341187,node-c,272660.2409509828,3667.574882507324
ML-Softmax,3,pre,9.35746169090271,node-b,152582.71637124594,158.54525566101074
ML-Softmax,3,pre,9.410309076309204,node-c,87116.17724689213,3284.4910621643066
ML-Softmax,3,pre,9.447341680526733,node-c,160271.70898528313,3856.177806854248
ML-Softmax,3,pre,9.499649286270142,node-c,49262.179799244834,3690.16432762146
ML-Softmax,3,pre,9.531260967254639,node-c,120095.44210975122,4066.169500350952
ML-Softmax,3,pre,9.575053930282593,node-c,188636.74964262082,4451.988697052002
ML-Softmax,3,pre,9.576375007629395,node-c,88609.80552457612,4123.652458190918
ML-Softmax,3,pre,9.686735391616821,node-c,31677.881931590593,4126.772880554199
ML-Softmax,3,pre,9.85857892036438,node-a,110201.01267753512,139.33849334716797
ML-Softmax,3,pre,9.89937138557434,node-a,92688.05254054791,133.1944465637207
ML-Softmax,3,pre,10.134545087814331,node-a,217423.6217371834,197.69620895385742
ML-Softmax,3,pre,10.145331382751465,node-c,166153.27917889852,5051.660060882568
ML-Softmax,3,pre,10.338276386260986,node-a,287627.7791143759,310.51158905029297
ML-Softmax,3,pre,10.363379955291748,node-a,111341.12492919047,223.30164909362793
ML-Softmax,3,pre,10.410038471221924,node-c,153702.23571122688,5089.637756347656
ML-Softmax,3,pre,10.577428340911865,node-c,147729.54641397847,5633.821725845337
ML-Softmax,3,pre,10.58568286895752,node-c,78195.12985040831,4427.94132232666
ML-Softmax,3,pre,10.598603248596191,node-c,125278.92011225996,5607.391357421875
ML-Softmax,3,pre,10.69131350517273,node-c,396116.0108985137,8015.228748321533
ML-Softmax,3,pre,10.759833335876465,node-c,81215.2364424928,5347.501277923584
ML-Softmax,3,pre,10.77866530418396,node-c,143944.61471021926,7331.398010253906
ML-Softmax,3,pre,10.810786008834839,node-c,102671.64804309912,5613.425016403198
ML-Softmax,3,pre,10.861511945724487,node-c,162614.1007351752,6264.0540599823
ML-Softmax,3,pre,10.99312973022461,node-c,70975.9171398874,5613.273143768311
ML-Softmax,3,pre,11.016579866409302,node-c,219282.1016652447,7385.464906692505
ML-Softmax,3,pre,11.072052001953125,node-c,102286.30050255335,6722.923755645752
ML-Softmax,3,pre,11.095864534378052,node-c,95098.83813284752,6392.8234577178955
ML-Softmax,3,pre,11.115249156951904,node-c,82820.76027960994,6588.862180709839
ML-Softmax,3,pre,11.26224136352539,node-c,132687.6072110416,7237.637519836426
ML-Softmax,3,pre,11.299607753753662,node-c,67711.12655936374,7307.245492935181
ML-Softmax,3,pre,11.393201351165771,node-b,165633.54276978748,166.26882553100586
ML-Softmax,3,pre,11.414621829986572,node-c,77128.0586319599,7379.534482955933
ML-Softmax,3,pre,11.42588496208191,node-c,98755.19331449173,8697.37195968628
ML-Softmax,3,pre,11.50627589225769,node-c,201735.07194906968,9107.237815856934
ML-Softmax,3,pre,11.604060649871826,node-a,222349.17687356586,234.88092422485352
ML-Softmax,3,pre,11.669497013092041,node-a,118667.7115534522,234.35473442077637
ML-Softmax,3,pre,11.750641345977783,node-a,81036.86483874392,166.3064956665039
ML-Softmax,3,pre,11.82036280632019,node-c,108107.91663646602,8269.073486328125
ML-Softmax,3,pre,11.896310091018677,node-a,160137.94748010897,129.1511058807373
ML-Softmax,3,pre,12.051397323608398,node-c,114552.79886753255,7965.606212615967
ML-Softmax,3,pre,12.247079849243164,node-a,140063.4886965651,107.6517105102539
ML-Softmax,3,pre,12.292607307434082,node-c,194716.7540494398,8709.833860397339
ML-Softmax,3,pre,12.298890113830566,node-c,42742.237311835604,7201.959133148193
ML-Softmax,3,pre,12.3948233127594,node-a,110374.64834770499,288.0728244781494
ML-Softmax,3,post,12.454702854156494,node-a,112982.78466705212,337.53466606140137
ML-Softmax,3,post,12.621390342712402,node-c,81293.69924476535,7683.082580566406
ML-Softmax,3,post,12.69524359703064,node-c,137895.62380153398,8023.021697998047
ML-Softmax,3,post,12.703632116317749,node-c,70436.3410729888,8019.597768783569
ML-Softmax,3,post,12.777634143829346,node-c,87209.57502032016,8138.269662857056
ML-Softmax,3,post,12.816038846969604,node-c,89030.75309837685,8482.165575027466
ML-Softmax,3,post,12.823269367218018,node-c,271791.9346619133,11003.278970718384
ML-Softmax,3,post,12.842774152755737,node-c,60198.02953430339,8981.761455535889
ML-Softmax,3,post,13.081647872924805,node-c,99056.86993288249,8726.055145263672
ML-Softmax,3,post,13.110680341720581,node-c,175716.318392615,10196.630477905273
ML-Softmax,3,post,13.12847638130188,node-c,144099.4040489804,10191.480875015259
ML-Softmax,3,post,13.157814025878906,node-c,56111.504525049466,9868.696451187134
ML-Softmax,3,post,13.300508260726929,node-c,110269.301709239,9614.341259002686
ML-Softmax,3,post,13.376166582107544,node-c,41903.06088959609,8537.942171096802
ML-Softmax,3,post,13.389349222183228,node-c,157196.01878748505,9917.961597442627
ML-Softmax,3,post,13.391906023025513,node-c,144152.96835709494,10612.563371658325
ML-Softmax,3,post,13.421120643615723,node-c,79167.2204634719,10877.587080001831
ML-Softmax,3,post,13.431178331375122,node-c,61405.511915985015,10395.37000656128
ML-Softmax,3,post,13.574532747268677,node-a,109332.8865201353,123.49796295166016
ML-Softmax,3,post,13.581408977508545,node-c,72481.07128465363,11018.815517425537
ML-Softmax,3,post,13.627969980239868,node-c,63120.435418568966,10883.367776870728
ML-Softmax,3,post,13.697027444839478,node-a,110797.59836804269,199.54895973205566
ML-Softmax,3,post,13.897110223770142,node-c,178569.22733664408,11398.83542060852
ML-Softmax,3,post,13.915611267089844,node-a,82470.16531176191,160.20488739013672
ML-Softmax,3,post,14.036194324493408,node-b,66004.55477625095,74.36394691467285
ML-Softmax,3,post,14.087217807769775,node-c,67787.8798981625,10820.173978805542
ML-Softmax,3,post,14.208126306533813,node-c,195042.17693358412,11200.313568115234
ML-Softmax,3,post,14.231774091720581,node-c,63271.84704000814,11057.17158317566
ML-Softmax,3,post,14.25492548942566,node-c,61603.334663774374,11845.097303390503
ML-Softmax,3,post,14.273839235305786,node-c,144172.6215780923,12632.208585739136
ML-Softmax,3,post,14.346181392669678,node-c,114290.57173508428,12255.420923233032
ML-Softmax,3,post,14.39022707939148,node-c,185301.47226999828,13433.457612991333
ML-Softmax,3,post,14.44957947731018,node-a,122067.1641656591,228.61933708190918
ML-Softmax,3,post,14.539819717407227,node-c,72077.85189872846,11956.757068634033
ML-Softmax,3,post,14.618093967437744,node-c,191634.13171703776,14094.460248947144
ML-Softmax,3,post,14.688490867614746,node-c,53757.68095334862,12611.86695098877
ML-Softmax,3,post,14.786364078521729,node-c,141267.16724789754,12646.43669128418
ML-Softmax,3,post,14.788359880447388,node-c,88743.31137723844,12643.443822860718
ML-Softmax,3,post,14.892471551895142,node-c,185825.15035074754,13617.78712272644
ML-Softmax,3,post,14.982172012329102,node-a,93935.56803461448,198.594331741333
ML-Softmax,3,post,15.01362419128418,node-c,128761.93816532423,13088.490962982178
ML-Softmax,3,post,15.028364658355713,node-a,92552.40589050787,257.1990489959717
ML-Softmax,3,post,15.077725410461426,node-c,116445.07017977575,13326.574802398682
ML-Softmax,3,post,15.218113660812378,node-c,133727.90718355545,13784.45029258728
ML-Softmax,3,post,15.239144802093506,node-b,84615.90193687758,77.56686210632324
ML-Softmax,3,post,15.33924412727356,node-a,93723.45459129076,150.42686462402344
ML-Softmax,3,post,15.542860269546509,node-a,218917.5935162207,922.7361679077148
ML-Softmax,3,post,15.571414470672607,node-a,102677.25712256435,614.9327754974365
ML-Softmax,3,post,15.868259191513062,node-a,348381.81666934217,2409.498691558838
ML-Softmax,3,post,16.10733461380005,node-a,104993.4357673171,674.0233898162842
ML-Softmax,3,post,16.186347246170044,node-c,49461.33594374191,12844.318151473999
ML-Softmax,3,post,16.205994606018066,node-c,41551.23748377714,12488.036155700684
ML-Softmax,3,post,16.211250066757202,node-a,210008.21940270488,2074.744701385498
ML-Softmax,3,post,16.424211025238037,node-a,84427.93311300284,664.4952297210693
ML-Softmax,3,post,16.4669246673584,node-a,61220.57907538577,1606.7147254943848
ML-Softmax,3,post,16.60640287399292,node-b,241745.62371898722,226.32098197937012
ML-Softmax,3,post,16.781358003616333,node-c,93024.8295160388,12436.75422668457
ML-Softmax,3,post,16.83373999595642,node-c,82240.56637960316,12191.759586334229
ML-Softmax,3,post,17.09003520011902,node-a,152258.42361104177,1488.2872104644775
ML-Softmax,3,post,17.125566005706787,node-c,103488.38029366791,12191.484212875366
ML-Softmax,3,post,17.488687992095947,node-a,124429.08224271744,789.0698909759521
ML-Softmax,3,post,17.704111337661743,node-a,110984.65114306753,1483.8082790374756
ML-Softmax,3,post,17.794975757598877,node-a,70777.72985188337,1405.7612419128418
ML-Softmax,3,post,18.073639392852783,node-c,61888.42667258292,11450.986862182617
ML-Softmax,3,post,18.110063314437866,node-c,157094.93866386055,11894.755125045776
ML-Softmax,3,post,18.2777578830719,node-c,125917.62963959604,11641.543626785278
ML-Softmax,3,post,18.2777578830719,node-a,94056.14813912843,1114.7255897521973
ML-Softmax,3,post,18.28614830970764,node-c,25724.04466802314,11646.522998809814
ML-Softmax,3,post,18.402044773101807,node-c,72733.48579324105,12224.286794662476
ML-Softmax,3,post,18.500428676605225,node-a,96873.108947089,876.2383460998535
ML-Softmax,3,post,18.578322410583496,node-a,192964.7496202207,1515.120506286621
ML-Softmax,3,post,18.606853246688843,node-b,131710.58566199482,109.51519012451172
ML-Softmax,3,post,18.70793604850769,node-a,254282.48332181506,1858.0591678619385
ML-Softmax,3,post,18.716368436813354,node-c,36201.65908526246,11798.071384429932
ML-Softmax,3,post,18.794156312942505,node-c,71270.23473229603,11810.702085494995
ML-Softmax,3,post,19.18791961669922,node-b,114600.25344049565,112.40983009338379
ML-Softmax,3,post,19.20073699951172,node-c,52211.10450819287,11225.852966308594
ML-Softmax,3,post,19.30132818222046,node-a,104471.77994761086,1499.650239944458
ML-Softmax,3,post,19.376667022705078,node-c,127020.05007478394,12324.422121047974
ML-Softmax,3,post,19.392483472824097,node-a,132671.67324618684,1386.8281841278076
ML-Softmax,3,post,19.50084924697876,node-b,164409.09523764005,142.0300006866455
ML-Softmax,3,post,19.642879247665405,node-c,43946.793962389755,11263.064622879028
ML-Softmax,3,post,20.017003536224365,node-a,55955.999537316704,781.8262577056885
ML-Softmax,3,post,20.089436292648315,node-b,93136.90939560611,68.56393814086914
ML-Softmax,3,post,20.093442916870117,node-c,112962.83418656822,12613.635063171387
ML-Softmax,3,post,20.12325692176819,node-b,61862.0340333799,108.71744155883789
ML-Softmax,3,post,20.158000230789185,node-c,73369.59871626766,11344.783544540405
ML-Softmax,3,post,20.231974363327026,node-c,83243.20647044796,11792.9368019104
ML-Softmax,3,post,20.30447292327881,node-c,149331.6284531257,12516.278743743896
ML-Softmax,3,post,20.56599521636963,node-b,124996.45172739525,132.13300704956055
ML-Softmax,3,post,20.614513158798218,node-b,167107.43764344222,425.4941940307617
ML-Softmax,3,post,20.699541807174683,node-c,123992.04169730635,12312.291860580444
ML-Softmax,3,post,20.718265295028687,node-b,403598.7144155975,1413.5305881500244
ML-Softmax,3,post,20.724234342575073,node-b,89693.8041865825,474.4913578033447
ML-Softmax,3,post,20.780312538146973,node-c,106406.72060979927,12108.243465423584
ML-Softmax,3,post,20.798829793930054,node-c,111025.73346009197,12289.761781692505
ML-Softmax,3,post,20.800978422164917,node-b,217093.96178954912,926.9833564758301
ML-Softmax,3,post,20.9159038066864,node-b,362075.4679640048,1341.5300846099854
ML-Softmax,3,post,21.00244116783142,node-b,121225.44946311796,842.456579208374
ML-Softmax,3,post,21.04000735282898,node-c,121817.37994836329,11581.319093704224
ML-Softmax,3,post,21.198725700378418,node-c,200596.19831500656,12711.04884147644
ML-Softmax,3,post,21.299213409423828,node-c,82008.1177462985,11907.881498336792
ML-Softmax,3,post,21.729411125183105,node-c,88990.05512088929,11794.755458831787
ML-Softmax,3,post,21.807703018188477,node-c,25115.65674169705,11585.715055465698
ML-Softmax,3,post,21.824535608291626,node-c,124667.75243843862,12085.238933563232
ML-Softmax,3,post,21.844897747039795,node-b,75166.31452374182,580.9304714202881
ML-Softmax,3,post,21.914108753204346,node-b,162170.77520336956,744.0395355224609
ML-Softmax,3,post,22.13179588317871,node-b,104708.86157977249,495.2709674835205
ML-Softmax,3,post,22.257433891296387,node-c,57890.661531089696,11935.66083908081
ML-Softmax,3,post,22.426836252212524,node-c,98852.58437055953,11873.76594543457
ML-Softmax,3,post,22.62706685066223,node-b,96603.30527067628,185.56594848632812
ML-Softmax,3,post,22.659157276153564,node-c,92996.75934094745,12164.36767578125
ML-Softmax,3,post,22.813173532485962,node-b,97723.26866839439,109.99798774719238
ML-Softmax,3,post,22.915366411209106,node-b,115476.55333186175,132.95626640319824
ML-Softmax,3,post,22.923171520233154,node-c,111524.20594571577,11895.350217819214
ML-Softmax,3,post,23.02651047706604,node-b,98952.90874296242,199.6748447418213
ML-Softmax,3,post,23.049341201782227,node-b,128746.43193625308,298.56300354003906
ML-Softmax,3,post,23.22618532180786,node-c,104459.7040208417,12172.11937904358
ML-Softmax,3,post,23.307310819625854,node-c,112519.20030321943,11800.801038742065
ML-Softmax,3,post,23.308325052261353,node-b,106514.252373446,244.9634075164795
ML-Softmax,3,post,23.321152210235596,node-b,79818.46683950338,230.91840744018555
ML-Softmax,3,post,23.347904205322266,node-c,70517.17427511903,11980.601787567139
ML-Softmax,3,post,23.55207061767578,node-c,100271.62628972923,11671.379804611206
ML-Softmax,3,post,23.553288459777832,node-c,80199.95865090714,11759.165048599243
ML-Softmax,3,post,23.8265483379364,node-c,186737.77407891993,11870.885133743286
ML-Softmax,3,post,23.8265483379364,node-c,127698.32341597367,12076.192140579224
ML-Softmax,3,post,24.004469394683838,node-b,52098.55892993617,43.14994812011719
ML-Softmax,3,post,24.047619342803955,node-b,141900.7018660077,155.26461601257324
ML-Softmax,3,post,24.20288395881653,node-b,94013.5598912424,215.26288986206055
ML-Softmax,3,post,24.298707723617554,node-c,132063.44804977652,12202.386379241943
ML-Softmax,3,post,24.41814684867859,node-b,79615.68026688536,174.40152168273926
ML-Softmax,3,post,24.511337757110596,node-b,112802.81650846542,194.31328773498535
ML-Softmax,3,post,24.592548370361328,node-c,120640.60286521286,12035.077333450317
ML-Softmax,3,post,24.600224494934082,node-c,56572.49021869933,11724.607706069946
ML-Softmax,3,post,24.70565104484558,node-c,148221.3055078236,12290.868520736694
ML-Softmax,3,post,24.90790319442749,node-c,77074.59264786166,12192.65365600586
ML-Softmax,3,post,25.28894567489624,node-c,64013.50458544465,11899.062871932983
ML-Softmax,3,post,25.295945644378662,node-c,91721.8922301567,12115.852355957031
ML-Softmax,3,post,25.408439874649048,node-c,118846.10650961201,12310.513257980347
ML-Softmax,3,post,26.100022792816162,node-c,47863.23410253597,11388.103246688843
ML-Softmax,3,post,26.497572898864746,node-b,238367.96473922377,210.94942092895508
ML-Softmax,3,post,26.60160231590271,node-c,159123.49134234595,11292.45376586914
ML-Softmax,3,post,26.709517240524292,node-c,75092.96711987992,11392.27318763733
ML-Softmax,3,post,26.90705108642578,node-c,107459.21511886253,11613.978624343872
ML-Softmax,3,post,27.300357818603516,node-c,229290.3891436315,12509.797811508179
ML-Softmax,3,post,27.432800769805908,node-c,83160.13683880706,11361.783981323242
ML-Softmax,3,post,27.432800769805908,node-c,94402.17842989758,11080.770254135132
ML-Softmax,3,post,27.824686288833618,node-c,222631.30793300664,12274.619102478027
ML-Softmax,3,post,28.102115154266357,node-c,175647.9187851912,12209.04016494751
ML-Softmax,3,post,28.404300212860107,node-c,60331.3989974577,11100.555896759033
ML-Softmax,3,post,28.510258674621582,node-c,141977.96386643077,12017.858505249023
ML-Softmax,3,post,28.695026874542236,node-a,164534.80967078934,403.7444591522217
ML-Softmax,3,post,28.712554216384888,node-a,115267.02255775942,471.7123508453369
ML-Softmax,3,post,29.002563953399658,node-c,158403.14368709165,12189.654111862183
ML-Softmax,3,post,29.02549958229065,node-c,69694.44324286177,11994.232892990112
ML-Softmax,3,post,29.030665397644043,node-a,296981.328087987,1153.7518501281738
ML-Softmax,3,post,29.098771333694458,node-c,84826.29836906017,12225.938081741333
ML-Softmax,3,post,29.184266567230225,node-c,63954.37547814553,11722.062587738037
ML-Softmax,3,post,29.219109296798706,node-a,107476.33828642637,874.2074966430664
ML-Softmax,3,post,29.31851816177368,node-a,43957.86887424518,480.11016845703125
ML-Softmax,3,post,29.525161266326904,node-c,66345.61962642966,11683.28857421875
ML-Softmax,3,post,29.798628330230713,node-a,55848.08455119217,386.34395599365234
ML-Softmax,3,post,29.919301509857178,node-a,151793.03122404628,749.7014999389648
ML-Softmax,3,post,29.933669805526733,node-c,243821.26780142356,12853.937864303589
ML-Softmax,3,post,30.004818439483643,node-c,133144.69656236598,12082.970142364502
ML-Softmax,3,post,30.094320058822632,node-c,167277.25587830026,12715.740442276001
ML-Softmax,3,post,30.184972286224365,node-c,71156.75309036142,12213.621616363525
ML-Softmax,3,post,30.184972286224365,node-c,142593.41808539664,12202.624559402466
ML-Softmax,3,post,30.426589965820312,node-c,98581.17999936656,12672.085523605347
ML-Softmax,3,post,30.514439821243286,node-c,354859.4953854607,14278.257131576538
ML-Softmax,3,post,30.6048583984375,node-c,201990.46880408181,13392.916917800903
ML-Softmax,3,post,30.627386331558228,node-a,80574.92165486338,246.46401405334473
ML-Softmax,3,post,30.669003009796143,node-c,102524.34241174787,12918.414831161499
ML-Softmax,3,post,30.873850345611572,node-c,39280.673117961436,12813.796520233154
ML-Softmax,3,post,30.905943870544434,node-c,169977.84421387923,13915.52710533142
ML-Softmax,3,post,31.50278377532959,node-c,277329.92497025046,14498.444557189941
ML-Softmax,3,post,31.70108914375305,node-c,122163.87529606925,14124.821186065674
ML-Softmax,3,post,32.02491116523743,node-c,159478.29012764295,14087.647914886475
ML-Softmax,3,post,32.6213264465332,node-c,78000.83861628891,13085.414409637451
ML-Softmax,3,post,32.707077980041504,node-c,142625.82671661692,13487.28322982788
ML-Softmax,3,post,32.820751667022705,node-c,88145.70055111959,13275.625228881836
ML-Softmax,3,post,33.01282787322998,node-a,63250.86154300048,60.3640079498291
ML-Softmax,3,post,33.07330775260925,node-c,88431.08020217018,13929.55732345581
ML-Softmax,3,post,33.08859157562256,node-a,73860.98341434757,97.73778915405273
ML-Softmax,3,post,33.18632936477661,node-b,151176.68153687188,138.22627067565918
ML-Softmax,3,post,33.20709490776062,node-c,31085.5342461262,13818.28236579895
ML-Softmax,3,post,33.52416658401489,node-a,88068.29596915108,63.14563751220703
ML-Softmax,3,post,33.5873122215271,node-c,44910.9771122448,14224.270343780518
ML-Softmax,3,post,33.90977454185486,node-b,300207.6105140175,247.15805053710938
ML-Softmax,3,post,33.90977454185486,node-c,125238.75544716889,14386.997938156128
ML-Softmax,3,post,34.15693259239197,node-a,92195.86165189376,127.57563591003418
ML-Softmax,3,post,34.19410443305969,node-c,97454.47166277318,14817.74926185608
ML-Softmax,3,post,34.284508228302,node-c,103419.86248173531,14443.756580352783
ML-Softmax,3,post,34.300602197647095,node-a,218162.3323699205,378.0169486999512
ML-Softmax,3,post,34.678619146347046,node-c,104414.18976264699,14322.501420974731
ML-Softmax,3,post,34.81852173805237,node-b,111044.88548808794,91.60280227661133
ML-Softmax,3,post,34.823524951934814,node-a,135567.96029732388,242.21229553222656
ML-Softmax,3,post,34.91012454032898,node-c,124007.95195333504,14806.087493896484
ML-Softmax,3,post,35.06573724746704,node-c,61826.21061014434,14543.654680252075
ML-Softmax,3,post,35.10811185836792,node-b,122204.34589017533,96.25101089477539
ML-Softmax,3,post,35.204362869262695,node-c,57748.75204641652,14500.733613967896
ML-Softmax,3,post,35.22345042228699,node-a,158995.83453495818,256.78467750549316
ML-Softmax,3,post,35.31345558166504,node-c,73898.85823830085,14307.06262588501
ML-Softmax,3,post,35.328505992889404,node-b,104295.03816136306,89.85304832458496
ML-Softmax,3,post,35.39929938316345,node-b,131755.28080822466,232.60951042175293
ML-Softmax,3,post,35.41835904121399,node-c,38467.909156484486,14286.737442016602
ML-Softmax,3,post,35.48023509979248,node-b,64463.29755571067,163.53583335876465
ML-Softmax,3,post,35.631908893585205,node-b,84482.27941986591,215.63959121704102
ML-Softmax,3,post,35.643770933151245,node-b,100224.68861392654,194.87857818603516
ML-Softmax,3,post,35.69793963432312,node-c,129056.86107375722,14327.401399612427
Round Robin,4,pre,0.1664872169494629,node-a,82354.55706136284,98.48141670227051
Round Robin,4,pre,0.32795047760009766,node-b,194695.53148140945,183.5324764251709
Round Robin,4,pre,0.4918944835662842,node-c,92474.41755601285,114.61329460144043
Round Robin,4,pre,0.5114829540252686,node-a,152563.8817060926,144.1495418548584
Round Robin,4,pre,0.5171325206756592,node-b,59017.793564912376,77.42881774902344
Round Robin,4,pre,0.6173868179321289,node-c,51819.0733568195,84.69820022583008
Round Robin,4,pre,0.7148728370666504,node-a,104674.48080060168,95.13592720031738
Round Robin,4,pre,0.9304056167602539,node-b,84655.956799116,83.48226547241211
Round Robin,4,pre,0.9353163242340088,node-c,110667.40074343563,95.10087966918945
Round Robin,4,pre,1.007713794708252,node-a,137708.55605574723,117.69890785217285
Round Robin,4,pre,1.0123052597045898,node-b,124037.21606393655,115.62514305114746
Round Robin,4,pre,1.0883607864379883,node-c,88544.48486075754,109.29059982299805
Round Robin,4,pre,1.2066864967346191,node-a,66561.07447686385,76.8880844116211
Round Robin,4,pre,1.23341703414917,node-b,62556.991946721886,58.52794647216797
