strategy,rep,seed,node,task_size,latency_ms,ok
ml_argmin_baseline,5,105,node-a,181359.9411137612,137.23421096801758,True
ml_argmin_baseline,5,105,node-c,44666.58622785586,771.2342739105225,True
ml_argmin_baseline,5,105,node-a,134744.43179946402,156.9993495941162,True
ml_argmin_baseline,5,105,node-a,312356.66789715586,281.19397163391113,True
ml_argmin_baseline,5,105,node-b,145372.47978474732,114.72463607788086,True
ml_argmin_baseline,5,105,node-b,107921.85500737157,120.53036689758301,True
ml_argmin_baseline,5,105,node-b,63094.26549127317,355.1955223083496,True
ml_argmin_baseline,5,105,node-b,89579.17926325557,433.7625503540039,True
ml_argmin_baseline,5,105,node-b,163159.53761035108,500.43344497680664,True
ml_argmin_baseline,5,105,node-b,31453.004049771687,207.12637901306152,True
ml_argmin_baseline,5,105,node-b,58634.14018882309,422.6701259613037,True
ml_argmin_baseline,5,105,node-b,190628.3983380601,683.16650390625,True
ml_argmin_baseline,5,105,node-b,79587.04346439225,335.5371952056885,True
ml_argmin_baseline,5,105,node-a,178260.27080501532,233.82925987243652,True
ml_argmin_baseline,5,105,node-a,138353.48319377654,224.63202476501465,True
ml_argmin_baseline,5,105,node-c,63093.27046928918,67.60025024414062,True
ml_argmin_baseline,5,105,node-a,92212.61707261216,75.67429542541504,True
ml_argmin_baseline,5,105,node-a,204062.73449430798,177.85334587097168,True
ml_argmin_baseline,5,105,node-c,84268.87392288142,168.73884201049805,True
ml_argmin_baseline,5,105,node-c,97925.35559016978,285.28642654418945,True
ml_argmin_baseline,5,105,node-c,131710.14057230388,443.3276653289795,True
ml_softmax_propuesto,5,105,node-c,102592.48033195236,88.3479118347168,True
ml_softmax_propuesto,5,105,node-a,197768.726076576,209.8243236541748,True
ml_softmax_propuesto,5,105,node-b,286144.6191059693,261.2769603729248,True
ml_softmax_propuesto,5,105,node-a,103110.81175643927,145.91336250305176,True
ml_softmax_propuesto,5,105,node-c,93964.11710723434,102.08773612976074,True
ml_softmax_propuesto,5,105,node-a,180098.97636889684,158.7841510772705,True
ml_softmax_propuesto,5,105,node-c,109041.0861188692,98.1130599975586,True
ml_softmax_propuesto,5,105,node-a,159045.44048271255,121.7036247253418,True
ml_softmax_propuesto,5,105,node-b,235850.44118205673,394.4580554962158,True
ml_softmax_propuesto,5,105,node-b,140131.0409897717,336.6408348083496,True
ml_softmax_propuesto,5,105,node-c,182479.70532941003,396.6639041900635,True
ml_softmax_propuesto,5,105,node-a,33024.96355314403,91.7043685913086,True
ml_softmax_propuesto,5,105,node-a,179009.2948796747,181.1971664428711,True
ml_softmax_propuesto,5,105,node-a,97837.5303094313,173.40397834777832,True
ml_softmax_propuesto,5,105,node-a,66351.15121968552,150.5892276763916,True
ml_softmax_propuesto,5,105,node-c,98486.41438016007,428.12275886535645,True
ml_softmax_propuesto,5,105,node-a,58581.402965823094,65.11569023132324,True
ml_softmax_propuesto,5,105,node-a,58984.702404636744,67.90471076965332,True
ml_softmax_propuesto,5,105,node-b,38198.474752684415,53.08699607849121,True
ml_softmax_propuesto,5,105,node-b,76983.73994405089,102.01048851013184,True
ml_softmax_propuesto,5,105,node-b,53535.94108718406,95.42202949523926,True
ml_softmax_propuesto,5,105,node-c,71006.48802560414,129.1365623474121,True
ml_softmax_propuesto,5,105,node-a,158729.7635831594,110.08858680725098,True
